# index color lcper lcamp obsno absmag
7.750000000000000000e+02 1.054351572679046667e+00 1.160685642910578075e+01 9.298761119522621632e-01 2.999588296763329609e+01 1.951972461263079950e+01
7.760000000000000000e+02 4.763339317099803960e-01 6.852263978886471207e+00 9.447934330380911572e-01 1.911856973564363500e+02 1.738986598079944557e+01
7.770000000000000000e+02 2.583639487066381468e-01 1.473795294446721371e+01 1.475188906736538241e+00 1.027399419513142647e+02 1.916327035753769081e+01
7.780000000000000000e+02 6.120981665292918317e-01 1.070344173439568891e+01 4.738425960505290302e-01 2.301946953839851773e+01 1.636649231613414202e+01
7.790000000000000000e+02 4.594361020568019649e-01 3.404401289847369583e+01 4.788324433111725287e-01 1.775746013909803764e+02 1.772254434702412240e+01
7.800000000000000000e+02 6.672174198636755538e-01 3.637069199171512501e+00 9.317690886741952783e-01 1.656881327248956097e+02 1.875671469440273853e+01
7.810000000000000000e+02 5.474839393843660140e-01 2.004833912770880033e+01 6.058638886703748838e-01 1.993115866050164442e+01 1.863632139081911276e+01
7.820000000000000000e+02 4.337869235040857641e-01 2.379620218143988808e+01 1.090149726514588746e+00 3.196301665562262428e+02 1.888948292709556753e+01
7.830000000000000000e+02 6.829544003747840542e-01 1.589276276517677822e+01 2.269730902592191235e+00 1.316290305145620323e+02 1.427933375435527807e+01
7.840000000000000000e+02 3.687578166305123251e-01 4.960959678828582753e+01 1.147172624004151542e+00 9.359276930893828705e+01 1.813765963773107615e+01
7.850000000000000000e+02 3.446870537316288896e-01 1.520012382156924069e+01 1.144000087275804933e+00 4.998836826794258670e+00 1.407436599117023945e+01
7.860000000000000000e+02 2.941420353778798624e-01 4.638799602010646339e+00 6.166253796922132047e-01 1.138607898749427960e+02 1.880748821685714489e+01
7.870000000000000000e+02 4.156834999938808783e-01 3.059661966532110355e+01 6.344768349608996827e-01 3.364201418642516614e+02 1.939796012513273382e+01
7.880000000000000000e+02 2.998626900676971130e-01 3.219179390171069599e+01 1.410158398273666736e+00 7.312069636073186985e+01 1.431375374348574780e+01
7.890000000000000000e+02 5.392491050092909077e-01 9.620915562724317027e+00 6.250099214263100666e-01 1.914691253978067778e+02 1.902455906548486908e+01
7.900000000000000000e+02 5.065405846435796500e-01 1.172501244058262770e+01 1.336208866448174604e+00 1.047272640729850401e+01 1.857569445624246995e+01
7.910000000000000000e+02 5.597800262489750489e-01 2.965479690135269575e+00 7.159296406435079474e-01 2.316402560488765516e+01 1.765815805451723008e+01
7.920000000000000000e+02 5.501346985666404343e-01 2.418867168082283214e+01 7.020684008028934553e-01 7.567923629976050961e+02 1.869065646842624417e+01
7.930000000000000000e+02 4.681979457578622217e-01 1.041558295748390250e+01 1.683884109847484378e+00 2.527557977222506622e+02 1.535580895749669139e+01
7.940000000000000000e+02 4.059460665639112453e-01 6.970858081760345826e+00 1.346671528682953811e+00 6.103202678153388661e+01 1.533858234009229449e+01
7.950000000000000000e+02 7.258355678905108466e-01 5.144195523204777132e+00 1.391022048656974430e+00 8.665040394053046668e+01 1.973290809705704163e+01
7.960000000000000000e+02 4.610503283129577801e-01 2.036487888479540587e+01 1.019953704575935260e+00 1.367828665615665784e+02 1.539071405416368421e+01
7.970000000000000000e+02 5.160414191198258171e-01 1.177089281224602502e+01 1.004189067045110795e+00 8.657324798798066467e+02 1.917879220254105022e+01
7.980000000000000000e+02 3.985696593360023576e-01 1.043482017601449208e+01 2.903169841702471832e+00 6.957131945265308559e+01 1.515655806320291532e+01
7.990000000000000000e+02 3.174688525780451354e-01 1.338489352997063442e+01 9.949308402531430451e-01 8.703335814169625451e+01 1.265862229302464570e+01
8.000000000000000000e+02 4.737517051048227290e-01 1.365169003573157624e+01 7.672534261231336306e-01 1.220061383342321335e+02 1.448835000641832238e+01
8.010000000000000000e+02 4.281690667125099825e-01 8.727429047008278928e+00 1.355232671636201536e+00 3.521359104285087369e+02 1.567328742004317377e+01
8.020000000000000000e+02 4.406512325893380266e-01 2.474768547926434081e+01 1.090035339807955417e+00 6.417749743928548867e+01 1.789387404766719314e+01
8.030000000000000000e+02 6.156900280475595677e-01 2.496611314604555787e+01 1.259890782468434667e+00 1.059616254625913854e+02 1.985919099250974895e+01
8.040000000000000000e+02 3.627747768176903254e-01 1.697844457700963972e+01 8.630325704655752439e-01 7.005874551286785845e+01 1.909592885161593045e+01
8.050000000000000000e+02 8.183163305836351764e-01 1.804893796386009086e+01 5.150300543665718989e-01 3.176291593920720402e+02 1.640903797469305303e+01
8.060000000000000000e+02 4.400429348902371030e-01 7.693379211015442642e+00 5.164520329743753635e-01 6.614852957364351482e+01 1.896765887872779999e+01
8.070000000000000000e+02 3.473375153731946829e-01 1.066997311431308759e+01 1.345489489686489959e+00 1.044704933990058748e+02 1.898544179014746902e+01
8.080000000000000000e+02 5.698703079672597926e-01 1.054335965539337039e+01 1.366750953531749690e+00 1.271999397976304493e+02 1.856810369112391612e+01
8.090000000000000000e+02 5.454652428721231683e-01 4.888803659819950909e+00 6.909565959382384381e-01 1.106241146238070172e+02 1.995708148457506326e+01
8.100000000000000000e+02 1.343195889787960340e-01 5.832571135146180197e+00 5.873631913624840495e-01 4.000074098610839002e+01 1.865887282078845644e+01
8.110000000000000000e+02 7.567845779527024863e-01 1.379967984406085968e+01 4.420563993029051897e-01 2.106985577648424623e+02 1.925468768836035949e+01
8.120000000000000000e+02 6.614005875502777521e-01 2.116981287449904414e+01 1.109471051476048409e+00 5.912219965570898239e+01 1.962878336779666455e+01
8.130000000000000000e+02 5.118475318397357476e-01 5.905151538587139015e+01 1.554934914677301938e+00 1.643957861175901058e+01 1.296192955717645034e+01
8.140000000000000000e+02 6.074870043843272338e-01 1.372502207689105092e+01 8.996954790024973558e-01 1.895106924954456318e+01 1.681999475732128602e+01
8.150000000000000000e+02 6.704413905449634337e-01 6.258992315133043327e+00 9.801771122669497016e-01 5.962604744918866118e+02 1.903760882034038460e+01
8.160000000000000000e+02 9.030816775841850053e-01 3.507995229731363906e+00 3.877784599869901205e-01 3.228695246203872102e+02 1.940800826259066270e+01
8.170000000000000000e+02 2.591938443695254168e-01 8.073686542936396648e+00 1.027815056444245867e+00 4.425233200484260010e+02 1.514945226266294398e+01
8.180000000000000000e+02 6.691669217449288665e-01 2.014910080944702386e+01 8.255714117665695628e-01 1.582366698489487078e+02 1.707211201536843959e+01
8.190000000000000000e+02 5.489849128837877013e-01 8.832008055156801873e+00 6.562011255945717769e-01 4.165806163820282393e+01 1.936598147772042822e+01
8.200000000000000000e+02 -3.133118047267746675e-02 1.716134261672206662e+01 1.052687116560522052e+00 3.473072512355413721e+01 1.623516270277756490e+01
8.210000000000000000e+02 6.097308015413896998e-01 4.695753245180876334e+00 7.481894455664933608e-01 3.888225850473839955e+02 1.625536772451773970e+01
8.220000000000000000e+02 3.834011441433957668e-01 1.526734429926943015e+01 6.842349564268436213e-01 1.509740373474896558e+02 1.855397288411658252e+01
8.230000000000000000e+02 2.535816883415206169e-01 3.385373447246557532e+01 1.283954696356983227e+00 2.496321950249466681e+01 1.859895203964625310e+01
8.240000000000000000e+02 5.322209127565676878e-01 2.478481176003078712e+00 2.377075772242883023e+00 3.628075276901720372e+02 1.791185651208111196e+01
8.250000000000000000e+02 2.836324286233497527e-01 9.622008896280629386e+00 4.299475520778465731e-01 4.344970335141879332e+02 1.765207943564917770e+01
8.260000000000000000e+02 2.586471567061565668e-02 1.552003408089349179e+01 1.414930869968686666e+00 5.349585158073108460e+02 1.618922100912452677e+01
8.270000000000000000e+02 6.292796947186531931e-01 2.243835062769997180e+01 1.294352064795434964e+00 2.786404550762241001e+02 1.834778947987702225e+01
8.280000000000000000e+02 6.923293639291862034e-01 9.908612474007135518e+00 8.296392106773944342e-01 9.867706657214327493e+01 1.625415065555167260e+01
8.290000000000000000e+02 6.744846689549697238e-01 1.936702032064278001e+01 1.034477888073268570e+00 4.372955268780651181e+02 1.962499536175176118e+01
8.300000000000000000e+02 6.199888937270759959e-01 3.148884459029379457e+01 8.109693147434980931e-01 2.904909732750010676e+01 1.669805843033254078e+01
8.310000000000000000e+02 5.101308658582442979e-01 2.193787376101229114e+01 9.884917105705519624e-01 1.346517596423404370e+02 1.712422812022677121e+01
8.320000000000000000e+02 5.290745042449961355e-01 1.037084209970605286e+01 1.094729579717840462e+00 1.846381480048264621e+02 1.801266265873833561e+01
8.330000000000000000e+02 3.107450412886448299e-01 4.944553924881191165e+00 6.277644043450240074e-01 5.805149189786704937e+02 1.703460684185584739e+01
8.340000000000000000e+02 2.101020104189826321e-01 8.629778006769662113e+00 6.712180970980679007e-01 2.828631845529047268e+02 1.363861152986840963e+01
8.350000000000000000e+02 4.627614859379602930e-01 2.758710963966244734e+01 2.062582811015746032e+00 7.705043382672633889e+00 1.673227330535092960e+01
8.360000000000000000e+02 6.227115115908493648e-01 1.081138501520195661e+01 1.296633306362865445e+00 4.399753776431111874e+01 1.734544174542065775e+01
8.370000000000000000e+02 8.755372375141150521e-01 1.386561696551356349e+01 1.202796173797610502e+00 9.304560272777729324e+01 1.690896007449633132e+01
8.380000000000000000e+02 5.309700638935759276e-01 4.858359666772325625e+01 1.488125563669990825e+00 1.937857610436930145e+01 1.473794363929352613e+01
8.390000000000000000e+02 1.385252224622534056e-01 8.163739847325818033e+00 8.990789106942128628e-01 3.659512973838034355e+01 1.928614739787525778e+01
8.400000000000000000e+02 5.078187037493275824e-01 5.211792501935372357e+00 7.547908069253493890e-01 1.400146780270912075e+02 1.806780159432146249e+01
8.410000000000000000e+02 4.984449042577600020e-01 7.591073642948696687e+00 1.090256377172683866e+00 6.954236551640450159e+01 1.657569730792685903e+01
8.420000000000000000e+02 5.474704580987512781e-01 4.068841869098475428e+01 6.019371826344024345e-01 8.939764019019931141e+01 1.557761060431081468e+01
8.430000000000000000e+02 5.135393196238122737e-01 1.059881152870057086e+01 6.239654364690946364e-01 1.147844457032716150e+02 1.577433388402637604e+01
8.440000000000000000e+02 2.980256331983950346e-01 9.579762858383004342e+00 1.536202225047094805e+00 1.040108185452312455e+02 1.415700815233696019e+01
8.450000000000000000e+02 3.474487631455958625e-01 1.976325919807976561e+01 6.920480319781202594e-01 1.474742196045689724e+01 1.980640545728110169e+01
8.460000000000000000e+02 5.787018479150107808e-01 4.311443815083027431e+00 7.686450098611173898e-01 1.731825082851025854e+02 1.875355211124155730e+01
8.470000000000000000e+02 6.599922285890852391e-01 4.268340093360279752e+00 1.241713793487930317e+00 1.281311668251056233e+02 1.712995287606008787e+01
8.480000000000000000e+02 4.724443991485611227e-01 1.505990672352870519e+01 1.814977930861733091e+00 7.372491448649883239e+01 1.608946925948725948e+01
8.490000000000000000e+02 6.448946748187740496e-01 5.096526588107027855e+00 1.037280075859067230e+00 1.146423093356569325e+02 1.977756708775845595e+01
8.500000000000000000e+02 9.207740678517774002e-01 1.292890130463501741e+01 8.564975488241260981e-01 1.575365809927722012e+02 1.719528221679056657e+01
8.510000000000000000e+02 3.039297315920484466e-01 9.142526172523840700e+00 1.303071163103961982e+00 2.111944701247237788e+02 1.518221659164215254e+01
8.520000000000000000e+02 5.838650551788550080e-01 3.217910147060585757e+00 1.688325546508659292e+00 3.263230970588309674e+02 1.975116414334068793e+01
8.530000000000000000e+02 2.169204083334849154e-01 1.185509267354754037e+01 5.804311511787833000e-01 1.189760631518904717e+02 1.265340083422352002e+01
8.540000000000000000e+02 2.864287489175828538e-01 8.348792281907492452e+00 1.175212674013538683e+00 1.586992848890721461e+02 1.787281607876219880e+01
8.550000000000000000e+02 2.916493825516025540e-01 1.638970406086219356e+01 1.289646149402649211e+00 2.298804925839272357e+02 1.886006562079341364e+01
8.560000000000000000e+02 1.766116024644650284e-01 5.280918345266624669e+01 1.602028152414832540e+00 1.207065854209984792e+02 1.576359504880921669e+01
8.570000000000000000e+02 6.078514677189231774e-01 3.721886923899896260e+01 1.085625411400527263e+00 7.881937935080824786e+01 1.782271124896317005e+01
8.580000000000000000e+02 6.486132611886638033e-01 1.837424253476918068e+01 6.800744233465313426e-01 4.409342039325911173e+02 1.944857278277005008e+01
8.590000000000000000e+02 5.368138687345184179e-01 9.428468903531367573e+00 9.850204160374298468e-01 9.443336353401175387e+00 1.957794825249912662e+01
8.600000000000000000e+02 2.255393201188238550e-01 5.014836529387086905e+00 4.850950522062876247e-01 1.292710301278713700e+02 1.846053548393224020e+01
8.610000000000000000e+02 7.366843948909769235e-01 1.269951939620167636e+01 7.707322714726988488e-01 8.080845467077210742e+01 1.589512762622126374e+01
8.620000000000000000e+02 1.929962829236943067e-01 2.467429842659069905e+01 7.169464642846370417e-01 2.381931900905885513e+01 1.676421773019732697e+01
8.630000000000000000e+02 6.774073981087183061e-01 2.072114187577459887e+01 9.994482858328140873e-01 1.267322230147114084e+02 1.873164357286868764e+01
8.640000000000000000e+02 6.289168272189425979e-01 5.610076761675644619e+00 6.926957707325652747e-01 3.659136706787291615e+01 1.990698513677901715e+01
8.650000000000000000e+02 7.700441682767149576e-01 4.986008284444437777e+00 2.492874569693143361e+00 1.118836187208983404e+02 1.961798928509123030e+01
8.660000000000000000e+02 2.465206267124363804e-01 6.530496744293474265e+00 1.058214021473179445e+00 3.667588669313938965e+01 1.851460102189798107e+01
8.670000000000000000e+02 5.747473306899413270e-01 4.951963274906039203e+01 4.148842601610125413e-01 4.265800508354705300e+01 1.990723241639278029e+01
8.680000000000000000e+02 5.852162595066920936e-01 1.692675595806874966e+01 8.775624727069344377e-01 1.691960669721561032e+02 1.899237737761202283e+01
8.690000000000000000e+02 3.446425787715139410e-01 6.662492411992835706e+00 1.360261498948533987e+00 2.963362186305230921e+02 1.891563187848085192e+01
8.700000000000000000e+02 5.299734052097524462e-01 7.045481826856297758e+00 1.320731115479512274e+00 9.549562563802504656e+01 1.649986711034265952e+01
8.710000000000000000e+02 4.209245533209236556e-01 7.655610715935224242e+00 1.615318906070573490e+00 9.895540050221742945e+01 1.880166902295158238e+01
8.720000000000000000e+02 7.206383582697462042e-01 9.391963406535015935e+00 1.488535839784103754e+00 1.048775863945027140e+02 1.961012313215309177e+01
8.730000000000000000e+02 8.926938538362962916e-01 7.452479802648996454e+00 8.076364808144458340e-01 1.214040126783289395e+02 1.260826880432135866e+01
8.740000000000000000e+02 3.547953296498440601e-01 4.805768144316048307e+01 1.373370405916285453e+00 4.435299897553447579e+01 1.672818060962833187e+01
8.750000000000000000e+02 2.019668799769648859e-01 5.567760825600502983e+01 7.142028819776975457e-01 9.496241776794704492e+01 1.962337181631667349e+01
8.760000000000000000e+02 3.924090721902547263e-01 2.169327527063070349e+01 5.417260195531493627e-01 1.559357718999627309e+02 1.706512694091876980e+01
8.770000000000000000e+02 6.821115036422442657e-01 3.268014067334131134e+00 9.650354000326718529e-01 2.274381865426549609e+01 1.757161400852503874e+01
8.780000000000000000e+02 6.003178482594904164e-01 2.673288500442981785e+01 7.310325987783953261e-01 7.345093589976104340e+02 1.325187231861715276e+01
8.790000000000000000e+02 3.365087714840728217e-01 3.006178418979027924e+02 5.994709870661054651e-01 1.700147397572055183e+02 1.867462835600762361e+01
8.800000000000000000e+02 8.008876175982442280e-01 7.621181988375738570e+01 1.630852357290855092e+00 6.206590100101459484e+02 1.736669930424137220e+01
8.810000000000000000e+02 5.487297204522215699e-01 8.526197010148358402e+00 1.692101112073294500e+00 1.278078816222970175e+02 1.954236219182485002e+01
8.820000000000000000e+02 6.763810680658576269e-01 2.287298317485304722e+01 1.430849907349411421e+00 1.302172721971444389e+02 1.884033770374563943e+01
8.830000000000000000e+02 2.314594758765750881e-01 7.457934452858516750e+00 1.743323736760215237e+00 1.233332039045293129e+02 1.280036127249575451e+01
8.840000000000000000e+02 2.638467955043145574e-01 6.350991711452551591e+00 7.816829057812774151e-01 8.192698264309774459e+02 1.424391549412311697e+01
8.850000000000000000e+02 7.700707877772571264e-01 8.265442778183118122e+00 1.142569438636867440e+00 6.227389699277908619e+01 1.655085997840085810e+01
8.860000000000000000e+02 3.465018987204829259e-01 8.204009068513904879e+00 8.875187852165959956e-01 2.378143918523695390e+02 1.986470686187188406e+01
8.870000000000000000e+02 3.006472175926446222e-01 7.510441809868385832e+00 8.468456067573817414e-01 2.468273848017235821e+02 1.497333358314007334e+01
8.880000000000000000e+02 4.096465340885088735e-01 8.315707997458599010e+00 1.134581009183184497e+00 1.324825508032174071e+01 1.918270574876156331e+01
8.890000000000000000e+02 6.591746078752414029e-01 4.904831076011931401e+01 2.444176576441960957e+00 1.960532334852759391e+02 1.805022387227015201e+01
8.900000000000000000e+02 4.228990913703156718e-01 4.985146570159075807e+00 1.309155270790490100e+00 7.251388660249288876e+01 1.751262229578026464e+01
8.910000000000000000e+02 6.265544529875904933e-01 3.097623336491893475e+00 4.473603052749909326e-01 2.126391542377040480e+02 1.753691913407239866e+01
8.920000000000000000e+02 2.840024463976664748e-01 1.302616561728564371e+01 5.728690493034117592e-01 4.442049007105880492e+02 1.452194829915726260e+01
8.930000000000000000e+02 2.567367854639719393e-01 1.837636124550655126e+01 1.324130433656997674e+00 3.580407733794418590e+01 1.880275780760423032e+01
8.940000000000000000e+02 4.744455127171489650e-01 3.087555817691751869e+01 1.570557441229688544e+00 1.115634518822345171e+02 1.810228853833971741e+01
8.950000000000000000e+02 4.139096174166199127e-01 1.089896036740270446e+01 8.099319441568472167e-01 1.781831068233465203e+02 1.729380064115302673e+01
8.960000000000000000e+02 6.864213764248807692e-01 6.064889566927348596e+00 6.575520665896597006e-01 4.643325352855713817e+01 1.724338385777789995e+01
8.970000000000000000e+02 6.184014791595926486e-01 1.350065105002038024e+02 1.369949267795234737e+00 8.660203836444617309e+01 1.585737615445869864e+01
8.980000000000000000e+02 7.755719523967566920e-01 3.167521051999728776e+00 1.886787743302954734e+00 9.708555456282074658e+01 1.956461587064491425e+01
8.990000000000000000e+02 7.471127132170608531e-01 3.023908391113178951e+01 1.959714697426003793e+00 2.353332017485724919e+02 1.692233890091426218e+01
9.000000000000000000e+02 6.644531921672286456e-01 7.984819462300173143e+00 7.880824266763549746e-01 7.008449986054709768e+01 1.929292127990866845e+01
9.010000000000000000e+02 2.276212452953815246e-01 1.796417063359911737e+01 1.028728411205916071e+00 8.120674442209473227e+02 1.468903844363689792e+01
9.020000000000000000e+02 5.639590183407704460e-01 7.340005205737887728e+00 2.173344585459281664e+00 3.768555003374737566e+01 1.908838987032328305e+01
9.030000000000000000e+02 6.074382202158835620e-01 5.374034748635161662e+01 9.088968999164955820e-01 4.535057984664509831e+02 1.668200472897488496e+01
9.040000000000000000e+02 2.604278019949080036e-02 1.326568205283493818e+01 8.566189852728514076e-01 6.961539330008950799e+01 1.725569983696868448e+01
9.050000000000000000e+02 8.459434164464574302e-01 1.650525400070548088e+01 1.107327643818201590e+00 1.246976902406474323e+02 1.843424481342739085e+01
9.060000000000000000e+02 5.911689908365936885e-01 1.236446819314631824e+02 6.649510902904953724e-01 1.973678589945998851e+02 1.958125680794222490e+01
9.070000000000000000e+02 1.234240448152655323e-01 2.735216495207010112e+01 5.298871442322650172e-01 6.747380611308301468e+01 1.732429703393698261e+01
9.080000000000000000e+02 4.040583627516065590e-01 1.299041515212438647e+01 7.808155243070223905e-01 4.196717798707346958e+01 1.460969184935587251e+01
9.090000000000000000e+02 1.741663691469707009e-01 4.128467362692711973e+00 1.076029407462110399e+00 1.594154867177395829e+01 1.906265017047043386e+01
9.100000000000000000e+02 4.115755582273873392e-01 1.154800854365885954e+01 8.277011920418626545e-01 2.691315837949215961e+02 1.289388767885093579e+01
9.110000000000000000e+02 3.468584064160450953e-01 6.418491806885703532e+00 5.753468050948774559e-01 2.051703046353411608e+01 1.896525682138515378e+01
9.120000000000000000e+02 5.096683942825657176e-01 4.106425171479153313e+00 6.423339502314827643e-01 1.407444029433869161e+02 1.759713849193594370e+01
9.130000000000000000e+02 4.804568782855282438e-01 3.267572617798468571e+01 1.197605394734422291e+00 1.034807978672651814e+02 1.982402118817319092e+01
9.140000000000000000e+02 -6.111830820646801943e-02 3.608552885920802922e+00 2.707690138597150131e+00 6.325248178423126433e+01 1.856383715102498400e+01
9.150000000000000000e+02 6.898317204140079761e-01 6.993780285003007968e+00 4.596702758768525521e-01 8.872168130786239715e+01 1.648178181425070221e+01
9.160000000000000000e+02 5.693497953281154711e-01 3.061606626619085958e+01 8.853417296391837832e-01 1.193981656989089259e+02 1.317678805075301973e+01
9.170000000000000000e+02 4.365625145738175616e-01 2.753213387512658272e+01 1.849970286695609145e+00 5.811548958449371582e+01 1.911533137291824147e+01
9.180000000000000000e+02 7.266903911208828504e-01 1.336006011232780288e+01 8.855595495163459674e-01 2.611196109236322513e+02 1.998753592874352591e+01
9.190000000000000000e+02 1.285343148475995845e-01 5.731513499868365002e+00 9.600995845578663701e-01 1.525678043265875417e+01 1.545593854422093116e+01
9.200000000000000000e+02 4.565452186643010335e-01 1.937899748940998279e+01 1.250375856040209621e+00 2.342241782650057047e+01 1.746514574840823997e+01
9.210000000000000000e+02 1.392485894687748305e-01 4.530613274470615792e+00 6.161700204584752427e-01 3.382527763377610768e+02 1.588964630647090104e+01
9.220000000000000000e+02 5.429041965612275700e-01 2.055499236189619694e+01 1.121103537100683667e+00 1.394815693818112834e+02 1.926088129134454618e+01
9.230000000000000000e+02 5.331726524173479032e-01 4.584334550664923569e+00 1.195503971719058089e+00 1.096363127622689717e+02 1.915873154748509677e+01
9.240000000000000000e+02 1.644399700658253360e-01 6.469587783746399978e+00 1.711978991029806219e+00 1.258698608333256459e+02 1.837736485357006089e+01
9.250000000000000000e+02 4.377173526743834975e-01 2.970767167264847330e+01 9.073888201548031551e-01 1.215639082272327265e+01 1.167878178238458986e+01
9.260000000000000000e+02 1.548567864487719048e-01 3.378969234742591254e+00 1.078179622005987826e+00 3.396464741173331703e+01 1.647754623078217051e+01
9.270000000000000000e+02 6.168456731794861314e-01 3.132806203629320407e+01 1.008246323402722577e+00 4.930997474982294904e+01 1.241616390675409676e+01
9.280000000000000000e+02 2.408450215762432400e-01 1.671234914696378127e+01 5.197875253209193191e-01 1.899586191729629192e+01 1.994418550602762608e+01
9.290000000000000000e+02 3.549406319422011569e-01 1.440487969533422685e+01 5.345478054037133830e-01 8.529841738456756275e+02 1.429212304389223220e+01
9.300000000000000000e+02 8.856469060555445250e-01 4.537709856189212587e+01 1.014024346158129086e+00 6.516824718741547429e+01 1.578480112132003654e+01
9.310000000000000000e+02 1.494099890577095802e-01 1.226849039807151875e+01 6.067122914893907648e-01 3.286414889439209901e+02 1.829105841310197889e+01
9.320000000000000000e+02 5.264240921859126843e-01 7.749761829061064589e+00 1.067121646825397008e+00 3.955021589855265063e+01 1.936514348135560937e+01
9.330000000000000000e+02 2.841072190089546923e-01 7.548917807970683569e+00 6.750115684514261805e-01 4.320596724337368641e+02 1.526826415319763619e+01
9.340000000000000000e+02 7.507452842671491489e-01 9.301917456564993358e+00 8.458832563936471427e-01 8.836506611856607663e+01 1.909213422020516049e+01
9.350000000000000000e+02 7.645363842950078093e-01 4.485907457222596406e+01 5.605579177360444643e-01 2.239468372279882544e+02 1.771100866206904101e+01
9.360000000000000000e+02 5.747198821822010473e-01 1.853600513890196311e+01 9.283641572749683490e-01 1.497806702525692515e+02 1.930788707373688240e+01
9.370000000000000000e+02 6.464085722710757320e-01 1.132317753176011799e+01 1.363559292540672541e+00 2.160052448825335034e+02 1.807188829806943176e+01
9.380000000000000000e+02 4.085812317844056407e-01 9.170708200901543705e+00 9.302696674488921680e-01 3.094025295697667843e+01 1.791967384912069861e+01
9.390000000000000000e+02 3.377113648002140756e-01 6.982420756115214289e+00 1.700317291403274922e+00 6.600907267960583624e+01 1.664461975945301830e+01
9.400000000000000000e+02 4.374205303207756579e-01 6.666763775257643410e+00 1.285316008786076214e+00 8.103342316152739500e+01 1.574241917258169465e+01
9.410000000000000000e+02 5.527222385749436251e-01 5.786741214434039549e+00 7.031087423701655181e-01 3.940207087553774556e+01 1.710998935902011908e+01
9.420000000000000000e+02 5.420186878546573439e-01 3.612951858510733416e+01 2.551648704099740872e+00 1.075618983109357458e+02 1.588076479952771969e+01
9.430000000000000000e+02 4.306527366253715128e-01 5.703598043803735251e+00 1.187644541681892374e+00 5.241113735412605479e+01 1.831792518424780880e+01
9.440000000000000000e+02 7.546392271525670381e-02 1.174257066631326474e+01 1.013848842712315790e+00 1.965393542252562042e+02 1.599096418773447326e+01
9.450000000000000000e+02 4.290808263906957243e-01 8.274076092827911566e+00 1.426909052463789518e+00 1.617574410130153524e+02 1.602075880673128339e+01
9.460000000000000000e+02 6.796347150634701739e-01 1.726111543794764458e+01 1.018518264671672613e+00 2.479296502748354669e+01 1.979868494598071749e+01
9.470000000000000000e+02 8.216864936409683517e-01 2.084500796685739488e+01 1.130674856783474791e+00 1.625406191781016219e+02 1.830490647040631202e+01
9.480000000000000000e+02 4.824220752815784330e-01 7.908178871994258508e+00 9.509708789426787323e-01 1.447667603909068212e+01 1.537037266744484221e+01
9.490000000000000000e+02 5.629654023494822246e-01 1.511904012452090029e+01 1.504979917387412103e+00 1.894107827870685696e+02 1.913544860815373028e+01
9.500000000000000000e+02 7.799517201354955187e-01 6.404274460317776807e+00 8.763199348042469694e-01 6.951841743251763717e+01 1.492086392408856987e+01
9.510000000000000000e+02 3.130845133891951848e-01 3.662202957255864533e+01 6.054609199463942826e-01 3.087840522828188909e+02 1.578045994629757942e+01
9.520000000000000000e+02 3.990121756944845499e-01 8.183142499438165629e+00 5.236305651501363956e-01 9.670391547627671969e+01 1.555122502736868562e+01
9.530000000000000000e+02 4.707213095680385928e-01 1.838301088713715004e+01 8.254388682758803109e-01 1.927546353899607823e+02 1.979411633898826040e+01
9.540000000000000000e+02 7.378866468943628965e-01 6.807458112344015433e+00 7.730923596323373559e-01 3.172254137339183444e+01 1.411641485686172182e+01
9.550000000000000000e+02 5.526646320419230651e-01 6.289645133286734691e+00 7.212226546243425407e-01 1.359781399841491734e+01 1.839252539336348491e+01
9.560000000000000000e+02 7.945627810763796761e-01 1.418779440761853472e+01 8.920633547114891204e-01 7.725850012433731706e+01 1.466597105083904218e+01
9.570000000000000000e+02 4.538893305051279192e-01 4.409104589818896969e+00 9.572042175640809170e-01 4.676358927451367435e+02 1.855453465869953789e+01
9.580000000000000000e+02 5.987976918457378339e-01 6.559256947555868855e+00 1.011856129995322817e+00 5.516738530666452789e+01 1.979926971135635938e+01
9.590000000000000000e+02 5.585419072795693163e-01 6.229560441737145737e+00 5.904085368808384970e-01 2.106038907858928511e+01 1.299364105082645260e+01
9.600000000000000000e+02 7.988990026599671612e-01 4.500526678328980346e+00 1.305701030879226510e+00 3.653581931708143884e+02 1.851884569220365506e+01
9.610000000000000000e+02 5.186496749596249956e-01 8.328837223168196857e+00 8.886878361676558979e-01 1.397859488383567168e+02 1.922138931842379961e+01
9.620000000000000000e+02 5.139431249666548407e-01 2.627749541224326180e+01 9.853287887197259565e-01 4.695051588671226028e+01 1.989250297470002948e+01
9.630000000000000000e+02 5.277728087641865296e-01 8.579158301883067494e+00 1.275795461943238562e+00 6.419432105824027701e+01 1.675980032601962222e+01
9.640000000000000000e+02 5.451978885696247001e-01 6.003607493562121533e+00 1.054705783661001650e+00 8.663002002188442248e+02 1.749870568676757543e+01
9.650000000000000000e+02 3.277683428265750765e-01 1.119364475998169084e+01 1.939931856678843936e+00 6.848407058606366604e+01 1.898110308271336777e+01
9.660000000000000000e+02 4.985546272552703329e-01 1.094337574539248870e+01 2.138099871182466583e+00 2.016211999416416347e+02 1.908934214519687345e+01
9.670000000000000000e+02 4.955418268042873775e-01 6.426319879293743931e+00 5.578022181725887929e-01 8.006418164214260003e+01 1.368482296273719356e+01
9.680000000000000000e+02 3.070805214812306616e-01 1.124274643145655261e+01 9.857476314605361223e-01 3.485752734225586096e+02 1.602439250930532921e+01
